"data","dt_evoluca","sg_uf","n"
"7",2020-05-12,"ES",17
"7",2020-05-12,"MA",32
"7",2020-05-12,"MG",7
"7",2020-05-12,"MS",1
"7",2020-05-12,"PA",115
"7",2020-05-12,"PB",12
"7",2020-05-12,"PE",89
"7",2020-05-12,"PI",4
"7",2020-05-12,"PR",4
"7",2020-05-12,"RJ",186
"7",2020-05-12,"RN",10
"7",2020-05-12,"RO",1
"7",2020-05-12,"RR",2
"7",2020-05-12,"RS",4
"7",2020-05-12,"SC",1
"7",2020-05-12,"SE",4
"7",2020-05-12,"SP",183
"7",2020-05-12,"TO",4
"7",2020-05-13,"AC",3
"7",2020-05-13,"AL",21
"7",2020-05-13,"AM",51
"7",2020-05-13,"AP",3
"7",2020-05-13,"BA",12
"7",2020-05-13,"CE",123
"7",2020-05-13,"DF",3
"7",2020-05-13,"ES",23
"7",2020-05-13,"GO",2
"7",2020-05-13,"MA",41
"7",2020-05-13,"MG",7
"7",2020-05-13,"MT",3
"7",2020-05-13,"PA",96
"7",2020-05-13,"PB",13
"7",2020-05-13,"PE",78
"7",2020-05-13,"PI",4
"7",2020-05-13,"PR",2
"7",2020-05-13,"RJ",168
"7",2020-05-13,"RN",6
"7",2020-05-13,"RO",3
"7",2020-05-13,"RR",1
"7",2020-05-13,"RS",7
"7",2020-05-13,"SC",3
"7",2020-05-13,"SE",5
"7",2020-05-13,"SP",193
"7",2020-05-13,"TO",1
"7",2020-05-14,"AC",4
"7",2020-05-14,"AL",22
"7",2020-05-14,"AM",45
"7",2020-05-14,"AP",1
"7",2020-05-14,"BA",26
"7",2020-05-14,"CE",115
"7",2020-05-14,"DF",4
"7",2020-05-14,"ES",12
"7",2020-05-14,"GO",6
"7",2020-05-14,"MA",43
"7",2020-05-14,"MG",5
"7",2020-05-14,"MS",1
"7",2020-05-14,"MT",3
"7",2020-05-14,"PA",103
"7",2020-05-14,"PB",16
"7",2020-05-14,"PE",107
"7",2020-05-14,"PI",4
"7",2020-05-14,"PR",2
"7",2020-05-14,"RJ",182
"7",2020-05-14,"RN",9
"7",2020-05-14,"RO",6
"7",2020-05-14,"RR",4
"7",2020-05-14,"RS",7
"7",2020-05-14,"SC",1
"7",2020-05-14,"SE",3
"7",2020-05-14,"SP",198
"7",2020-05-14,"TO",3
"7",2020-05-15,"",1
"7",2020-05-15,"AC",2
"7",2020-05-15,"AL",23
"7",2020-05-15,"AM",37
"7",2020-05-15,"AP",2
"7",2020-05-15,"BA",12
"7",2020-05-15,"CE",124
"7",2020-05-15,"DF",1
"7",2020-05-15,"ES",14
"7",2020-05-15,"MA",26
"7",2020-05-15,"MG",2
"7",2020-05-15,"MS",1
"7",2020-05-15,"MT",1
"7",2020-05-15,"PA",108
"7",2020-05-15,"PB",19
"7",2020-05-15,"PE",91
"7",2020-05-15,"PI",2
"7",2020-05-15,"PR",3
"7",2020-05-15,"RJ",161
"7",2020-05-15,"RN",8
"7",2020-05-15,"RO",4
"7",2020-05-15,"RR",3
"7",2020-05-15,"RS",8
"7",2020-05-15,"SC",2
"7",2020-05-15,"SE",2
"7",2020-05-15,"SP",181
"7",2020-05-15,"TO",6
"7",2020-05-16,"AC",2
"7",2020-05-16,"AL",22
"7",2020-05-16,"AM",41
"7",2020-05-16,"AP",3
"7",2020-05-16,"BA",24
"7",2020-05-16,"CE",99
"7",2020-05-16,"DF",3
"7",2020-05-16,"ES",6
"7",2020-05-16,"GO",2
"7",2020-05-16,"MA",36
"7",2020-05-16,"MG",5
"7",2020-05-16,"MT",2
"7",2020-05-16,"PA",89
"7",2020-05-16,"PB",19
"7",2020-05-16,"PE",95
"7",2020-05-16,"PI",2
"7",2020-05-16,"PR",1
"7",2020-05-16,"RJ",162
"7",2020-05-16,"RN",7
"7",2020-05-16,"RO",3
"7",2020-05-16,"RR",1
"7",2020-05-16,"RS",5
"7",2020-05-16,"SC",2
"7",2020-05-16,"SE",5
"7",2020-05-16,"SP",224
"7",2020-05-16,"TO",1
"7",2020-05-17,"AC",9
"7",2020-05-17,"AL",21
"7",2020-05-17,"AM",41
"7",2020-05-17,"AP",5
"7",2020-05-17,"BA",27
"7",2020-05-17,"CE",123
"7",2020-05-17,"DF",5
"7",2020-05-17,"ES",16
"7",2020-05-17,"GO",5
"7",2020-05-17,"MA",43
"7",2020-05-17,"MG",13
"7",2020-05-17,"MS",1
"7",2020-05-17,"PA",84
"7",2020-05-17,"PB",14
"7",2020-05-17,"PE",75
"7",2020-05-17,"PI",6
"7",2020-05-17,"PR",5
"7",2020-05-17,"RJ",161
"7",2020-05-17,"RN",8
"7",2020-05-17,"RO",2
"7",2020-05-17,"RR",2
"7",2020-05-17,"RS",7
"7",2020-05-17,"SC",2
"7",2020-05-17,"SE",2
"7",2020-05-17,"SP",192
"7",2020-05-17,"TO",3
"7",2020-05-18,"AC",2
"7",2020-05-18,"AL",18
"7",2020-05-18,"AM",42
"7",2020-05-18,"AP",2
"7",2020-05-18,"BA",28
"7",2020-05-18,"CE",121
"7",2020-05-18,"DF",4
"7",2020-05-18,"ES",23
"7",2020-05-18,"GO",6
"7",2020-05-18,"MA",26
"7",2020-05-18,"MG",9
"7",2020-05-18,"MT",2
"7",2020-05-18,"PA",91
"7",2020-05-18,"PB",22
"7",2020-05-18,"PE",76
"7",2020-05-18,"PI",1
"7",2020-05-18,"PR",3
"7",2020-05-18,"RJ",180
"7",2020-05-18,"RN",6
"7",2020-05-18,"RO",4
"7",2020-05-18,"RS",6
"7",2020-05-18,"SC",2
"7",2020-05-18,"SE",4
"7",2020-05-18,"SP",212
"7",2020-05-18,"TO",4
"7",2020-05-19,"AC",6
"7",2020-05-19,"AL",25
"7",2020-05-19,"AM",49
"7",2020-05-19,"AP",1
"7",2020-05-19,"BA",24
"7",2020-05-19,"CE",137
"7",2020-05-19,"DF",8
"7",2020-05-19,"ES",21
"7",2020-05-19,"GO",10
"7",2020-05-19,"MA",46
"7",2020-05-19,"MG",3
"7",2020-05-19,"MT",1
"7",2020-05-19,"PA",91
"7",2020-05-19,"PB",23
"7",2020-05-19,"PE",84
"7",2020-05-19,"PI",4
"7",2020-05-19,"PR",4
"7",2020-05-19,"RJ",123
"7",2020-05-19,"RN",5
"7",2020-05-19,"RO",4
"7",2020-05-19,"RR",2
"7",2020-05-19,"RS",7
"7",2020-05-19,"SC",4
"7",2020-05-19,"SE",2
"7",2020-05-19,"SP",184
"7",2020-05-19,"TO",7
"7",2020-05-20,"AC",7
"7",2020-05-20,"AL",18
"7",2020-05-20,"AM",35
"7",2020-05-20,"AP",3
"7",2020-05-20,"BA",35
"7",2020-05-20,"CE",113
"7",2020-05-20,"DF",5
"7",2020-05-20,"ES",19
"7",2020-05-20,"GO",5
"7",2020-05-20,"MA",33
"7",2020-05-20,"MG",8
"7",2020-05-20,"MS",1
"7",2020-05-20,"MT",1
"7",2020-05-20,"PA",82
"7",2020-05-20,"PB",12
"7",2020-05-20,"PE",76
"7",2020-05-20,"PI",3
"7",2020-05-20,"PR",4
"7",2020-05-20,"RJ",135
"7",2020-05-20,"RN",7
"7",2020-05-20,"RO",4
"7",2020-05-20,"RR",1
"7",2020-05-20,"RS",6
"7",2020-05-20,"SC",3
"7",2020-05-20,"SE",3
"7",2020-05-20,"SP",197
"7",2020-05-20,"TO",2
"7",2020-05-21,"AC",5
"7",2020-05-21,"AL",23
"7",2020-05-21,"AM",37
"7",2020-05-21,"AP",4
"7",2020-05-21,"BA",28
"7",2020-05-21,"CE",115
"7",2020-05-21,"DF",6
"7",2020-05-21,"ES",21
"7",2020-05-21,"GO",3
"7",2020-05-21,"MA",39
"7",2020-05-21,"MG",5
"7",2020-05-21,"MT",1
"7",2020-05-21,"PA",92
"7",2020-05-21,"PB",18
"7",2020-05-21,"PE",76
"7",2020-05-21,"PI",5
"7",2020-05-21,"PR",5
"7",2020-05-21,"RJ",133
"7",2020-05-21,"RN",8
"7",2020-05-21,"RO",4
"7",2020-05-21,"RR",3
"7",2020-05-21,"RS",6
"7",2020-05-21,"SC",3
"7",2020-05-21,"SE",3
"7",2020-05-21,"SP",207
"7",2020-05-21,"TO",3
"7",2020-05-22,"AC",5
"7",2020-05-22,"AL",14
"7",2020-05-22,"AM",44
"7",2020-05-22,"AP",8
"7",2020-05-22,"BA",43
"7",2020-05-22,"CE",117
"7",2020-05-22,"DF",8
"7",2020-05-22,"ES",32
"7",2020-05-22,"GO",5
"7",2020-05-22,"MA",41
"7",2020-05-22,"MG",12
"7",2020-05-22,"MT",1
"7",2020-05-22,"PA",81
"7",2020-05-22,"PB",24
"7",2020-05-22,"PE",71
"7",2020-05-22,"PI",4
"7",2020-05-22,"PR",5
"7",2020-05-22,"RJ",146
"7",2020-05-22,"RN",7
"7",2020-05-22,"RO",5
"7",2020-05-22,"RR",3
"7",2020-05-22,"RS",4
"7",2020-05-22,"SC",3
"7",2020-05-22,"SE",4
"7",2020-05-22,"SP",220
"7",2020-05-22,"TO",2
"7",2020-05-23,"AC",11
"7",2020-05-23,"AL",26
"7",2020-05-23,"AM",20
"7",2020-05-23,"AP",1
"7",2020-05-23,"BA",38
"7",2020-05-23,"CE",94
"7",2020-05-23,"DF",8
"7",2020-05-23,"ES",16
"7",2020-05-23,"GO",4
"7",2020-05-23,"MA",35
"7",2020-05-23,"MG",10
"7",2020-05-23,"MT",4
"7",2020-05-23,"PA",85
"7",2020-05-23,"PB",14
"7",2020-05-23,"PE",43
"7",2020-05-23,"PI",5
"7",2020-05-23,"PR",5
"7",2020-05-23,"RJ",153
"7",2020-05-23,"RN",7
"7",2020-05-23,"RO",2
"7",2020-05-23,"RR",5
"7",2020-05-23,"RS",6
"7",2020-05-23,"SC",1
"7",2020-05-23,"SE",3
"7",2020-05-23,"SP",221
"7",2020-05-23,"TO",1
"7",2020-05-24,"AC",1
"7",2020-05-24,"AL",14
"7",2020-05-24,"AM",30
"7",2020-05-24,"AP",3
"7",2020-05-24,"BA",34
"7",2020-05-24,"CE",85
"7",2020-05-24,"DF",7
"7",2020-05-24,"ES",27
"7",2020-05-24,"GO",4
"7",2020-05-24,"MA",36
"7",2020-05-24,"MG",7
"7",2020-05-24,"MS",1
"7",2020-05-24,"MT",3
"7",2020-05-24,"PA",69
"7",2020-05-24,"PB",20
"7",2020-05-24,"PE",53
"7",2020-05-24,"PI",9
"7",2020-05-24,"PR",4
"7",2020-05-24,"RJ",118
"7",2020-05-24,"RN",4
"7",2020-05-24,"RO",1
"7",2020-05-24,"RR",9
"7",2020-05-24,"RS",12
"7",2020-05-24,"SC",7
"7",2020-05-24,"SE",3
"7",2020-05-24,"SP",185
"7",2020-05-24,"TO",2
"7",2020-05-25,"AC",4
"7",2020-05-25,"AL",16
"7",2020-05-25,"AM",36
"7",2020-05-25,"AP",2
"7",2020-05-25,"BA",40
"7",2020-05-25,"CE",113
"7",2020-05-25,"DF",10
"7",2020-05-25,"ES",20
"7",2020-05-25,"GO",4
"7",2020-05-25,"MA",46
"7",2020-05-25,"MG",9
"7",2020-05-25,"MT",3
"7",2020-05-25,"PA",82
"7",2020-05-25,"PB",33
"7",2020-05-25,"PE",71
"7",2020-05-25,"PI",7
"7",2020-05-25,"PR",4
"7",2020-05-25,"RJ",148
"7",2020-05-25,"RN",11
"7",2020-05-25,"RO",5
"7",2020-05-25,"RR",5
"7",2020-05-25,"RS",8
"7",2020-05-25,"SC",6
"7",2020-05-25,"SE",7
"7",2020-05-25,"SP",192
"7",2020-05-25,"TO",9
"7",2020-05-26,"AC",7
"7",2020-05-26,"AL",11
"7",2020-05-26,"AM",27
"7",2020-05-26,"AP",2
"7",2020-05-26,"BA",40
"7",2020-05-26,"CE",80
"7",2020-05-26,"DF",10
"7",2020-05-26,"ES",24
"7",2020-05-26,"GO",6
"7",2020-05-26,"MA",48
"7",2020-05-26,"MG",8
"7",2020-05-26,"MT",2
"7",2020-05-26,"PA",54
"7",2020-05-26,"PB",18
"7",2020-05-26,"PE",49
"7",2020-05-26,"PI",5
"7",2020-05-26,"PR",4
"7",2020-05-26,"RJ",109
"7",2020-05-26,"RN",9
"7",2020-05-26,"RO",3
"7",2020-05-26,"RR",5
"7",2020-05-26,"RS",4
"7",2020-05-26,"SC",10
"7",2020-05-26,"SE",5
"7",2020-05-26,"SP",204
"7",2020-05-26,"TO",3
"7",2020-05-27,"",1
"7",2020-05-27,"AC",5
"7",2020-05-27,"AL",20
"7",2020-05-27,"AM",25
"7",2020-05-27,"AP",3
"7",2020-05-27,"BA",37
"7",2020-05-27,"CE",97
"7",2020-05-27,"DF",12
"7",2020-05-27,"ES",27
"7",2020-05-27,"GO",5
"7",2020-05-27,"MA",38
"7",2020-05-27,"MG",8
"7",2020-05-27,"MT",1
"7",2020-05-27,"PA",71
"7",2020-05-27,"PB",12
"7",2020-05-27,"PE",44
"7",2020-05-27,"PI",5
"7",2020-05-27,"PR",4
"7",2020-05-27,"RJ",123
"7",2020-05-27,"RN",13
"7",2020-05-27,"RO",2
"7",2020-05-27,"RR",6
"7",2020-05-27,"RS",3
"7",2020-05-27,"SC",4
"7",2020-05-27,"SE",6
"7",2020-05-27,"SP",223
"7",2020-05-27,"TO",2
"7",2020-05-28,"AC",4
"7",2020-05-28,"AL",18
"7",2020-05-28,"AM",25
"7",2020-05-28,"AP",2
"7",2020-05-28,"BA",35
"7",2020-05-28,"CE",82
"7",2020-05-28,"DF",7
"7",2020-05-28,"ES",22
"7",2020-05-28,"GO",8
"7",2020-05-28,"MA",39
"7",2020-05-28,"MG",7
"7",2020-05-28,"MT",3
"7",2020-05-28,"PA",63
"7",2020-05-28,"PB",22
"7",2020-05-28,"PE",50
"7",2020-05-28,"PI",10
"7",2020-05-28,"PR",4
"7",2020-05-28,"RJ",117
"7",2020-05-28,"RN",12
"7",2020-05-28,"RO",2
"7",2020-05-28,"RR",7
"7",2020-05-28,"RS",5
"7",2020-05-28,"SC",4
"7",2020-05-28,"SE",2
"7",2020-05-28,"SP",198
"7",2020-05-28,"TO",1
"7",2020-05-29,"AL",20
"7",2020-05-29,"AM",18
"7",2020-05-29,"AP",4
"7",2020-05-29,"BA",38
"7",2020-05-29,"CE",89
"7",2020-05-29,"DF",12
"7",2020-05-29,"ES",25
"7",2020-05-29,"GO",7
"7",2020-05-29,"MA",27
"7",2020-05-29,"MG",15
"7",2020-05-29,"MS",1
"7",2020-05-29,"MT",6
"7",2020-05-29,"PA",67
"7",2020-05-29,"PB",20
"7",2020-05-29,"PE",60
"7",2020-05-29,"PI",8
"7",2020-05-29,"PR",2
"7",2020-05-29,"RJ",120
"7",2020-05-29,"RN",18
"7",2020-05-29,"RO",2
"7",2020-05-29,"RR",8
"7",2020-05-29,"RS",5
"7",2020-05-29,"SC",4
"7",2020-05-29,"SE",3
"7",2020-05-29,"SP",224
"7",2020-05-29,"TO",2
"7",2020-05-30,"AC",2
"7",2020-05-30,"AL",21
"7",2020-05-30,"AM",23
"7",2020-05-30,"AP",2
"7",2020-05-30,"BA",38
"7",2020-05-30,"CE",73
"7",2020-05-30,"DF",10
"7",2020-05-30,"ES",15
"7",2020-05-30,"GO",8
"7",2020-05-30,"MA",25
"7",2020-05-30,"MG",14
"7",2020-05-30,"MS",1
"7",2020-05-30,"MT",3
"7",2020-05-30,"PA",63
"7",2020-05-30,"PB",19
"7",2020-05-30,"PE",65
"7",2020-05-30,"PI",4
"7",2020-05-30,"PR",9
"7",2020-05-30,"RJ",87
"7",2020-05-30,"RN",10
"7",2020-05-30,"RO",3
"7",2020-05-30,"RR",14
"7",2020-05-30,"RS",10
"7",2020-05-30,"SC",2
"7",2020-05-30,"SE",3
"7",2020-05-30,"SP",209
"7",2020-05-30,"TO",2
"7",2020-05-31,"AC",3
"7",2020-05-31,"AL",18
"7",2020-05-31,"AM",24
"7",2020-05-31,"AP",1
"7",2020-05-31,"BA",38
"7",2020-05-31,"CE",66
"7",2020-05-31,"DF",5
"7",2020-05-31,"ES",37
"7",2020-05-31,"GO",5
"7",2020-05-31,"MA",21
"7",2020-05-31,"MG",15
"7",2020-05-31,"MT",3
"7",2020-05-31,"PA",57
"7",2020-05-31,"PB",11
"7",2020-05-31,"PE",43
"7",2020-05-31,"PI",8
"7",2020-05-31,"PR",8
"7",2020-05-31,"RJ",98
"7",2020-05-31,"RN",15
"7",2020-05-31,"RO",2
"7",2020-05-31,"RS",10
"7",2020-05-31,"SC",4
"7",2020-05-31,"SE",5
"7",2020-05-31,"SP",195
"7",2020-05-31,"TO",4
"7",2020-06-01,"AC",4
"7",2020-06-01,"AL",8
"7",2020-06-01,"AM",15
"7",2020-06-01,"AP",2
"7",2020-06-01,"BA",31
"7",2020-06-01,"CE",84
"7",2020-06-01,"DF",13
"7",2020-06-01,"ES",26
"7",2020-06-01,"GO",12
"7",2020-06-01,"MA",11
"7",2020-06-01,"MG",9
"7",2020-06-01,"MT",6
"7",2020-06-01,"PA",57
"7",2020-06-01,"PB",15
"7",2020-06-01,"PE",42
"7",2020-06-01,"PI",8
"7",2020-06-01,"PR",7
"7",2020-06-01,"RJ",119
"7",2020-06-01,"RN",15
"7",2020-06-01,"RO",7
"7",2020-06-01,"RR",6
"7",2020-06-01,"RS",8
"7",2020-06-01,"SC",5
"7",2020-06-01,"SE",3
"7",2020-06-01,"SP",229
"7",2020-06-01,"TO",4
"7",2020-06-02,"AC",3
"7",2020-06-02,"AL",18
"7",2020-06-02,"AM",13
"7",2020-06-02,"BA",42
"7",2020-06-02,"CE",83
"7",2020-06-02,"DF",7
"7",2020-06-02,"ES",19
"7",2020-06-02,"GO",5
"7",2020-06-02,"MA",23
"7",2020-06-02,"MG",22
"7",2020-06-02,"MT",3
"7",2020-06-02,"PA",63
"7",2020-06-02,"PB",18
"7",2020-06-02,"PE",43
"7",2020-06-02,"PI",15
"7",2020-06-02,"PR",11
"7",2020-06-02,"RJ",85
"7",2020-06-02,"RN",9
"7",2020-06-02,"RO",7
"7",2020-06-02,"RR",8
"7",2020-06-02,"RS",12
"7",2020-06-02,"SC",3
"7",2020-06-02,"SE",3
"7",2020-06-02,"SP",212
"7",2020-06-02,"TO",1
"7",2020-06-03,"AC",5
"7",2020-06-03,"AL",13
"7",2020-06-03,"AM",21
"7",2020-06-03,"BA",37
"7",2020-06-03,"CE",52
"7",2020-06-03,"DF",8
"7",2020-06-03,"ES",46
"7",2020-06-03,"GO",3
"7",2020-06-03,"MA",23
"7",2020-06-03,"MG",13
"7",2020-06-03,"MT",5
"7",2020-06-03,"PA",65
"7",2020-06-03,"PB",25
"7",2020-06-03,"PE",31
"7",2020-06-03,"PI",5
"7",2020-06-03,"PR",14
"7",2020-06-03,"RJ",110
"7",2020-06-03,"RN",9
"7",2020-06-03,"RO",4
"7",2020-06-03,"RR",7
"7",2020-06-03,"RS",9
"7",2020-06-03,"SC",5
"7",2020-06-03,"SE",4
"7",2020-06-03,"SP",189
"7",2020-06-03,"TO",3
"7",2020-06-04,"AC",4
"7",2020-06-04,"AL",20
"7",2020-06-04,"AM",26
"7",2020-06-04,"AP",2
"7",2020-06-04,"BA",36
"7",2020-06-04,"CE",71
"7",2020-06-04,"DF",9
"7",2020-06-04,"ES",29
"7",2020-06-04,"GO",4
"7",2020-06-04,"MA",23
"7",2020-06-04,"MG",10
"7",2020-06-04,"MS",1
"7",2020-06-04,"MT",4
"7",2020-06-04,"PA",48
"7",2020-06-04,"PB",25
"7",2020-06-04,"PE",31
"7",2020-06-04,"PI",15
"7",2020-06-04,"PR",12
"7",2020-06-04,"RJ",95
"7",2020-06-04,"RN",10
"7",2020-06-04,"RO",4
"7",2020-06-04,"RR",4
"7",2020-06-04,"RS",7
"7",2020-06-04,"SC",3
"7",2020-06-04,"SE",4
"7",2020-06-04,"SP",211
"7",2020-06-04,"TO",3
"7",2020-06-05,"AC",3
"7",2020-06-05,"AL",13
"7",2020-06-05,"AM",13
"7",2020-06-05,"AP",1
"7",2020-06-05,"BA",43
"7",2020-06-05,"CE",67
"7",2020-06-05,"DF",13
"7",2020-06-05,"ES",15
"7",2020-06-05,"GO",6
"7",2020-06-05,"MA",18
"7",2020-06-05,"MG",9
"7",2020-06-05,"MT",3
"7",2020-06-05,"PA",47
"7",2020-06-05,"PB",22
"7",2020-06-05,"PE",33
"7",2020-06-05,"PI",11
"7",2020-06-05,"PR",10
"7",2020-06-05,"RJ",88
"7",2020-06-05,"RN",14
"7",2020-06-05,"RO",6
"7",2020-06-05,"RR",5
"7",2020-06-05,"RS",9
"7",2020-06-05,"SC",6
"7",2020-06-05,"SE",5
"7",2020-06-05,"SP",187
"7",2020-06-05,"TO",6
"7",2020-06-06,"AC",9
"7",2020-06-06,"AL",12
"7",2020-06-06,"AM",17
"7",2020-06-06,"AP",3
"7",2020-06-06,"BA",46
"7",2020-06-06,"CE",62
"7",2020-06-06,"DF",12
"7",2020-06-06,"ES",24
"7",2020-06-06,"GO",8
"7",2020-06-06,"MA",29
"7",2020-06-06,"MG",13
"7",2020-06-06,"MS",1
"7",2020-06-06,"MT",7
"7",2020-06-06,"PA",65
"7",2020-06-06,"PB",20
"7",2020-06-06,"PE",32
"7",2020-06-06,"PI",11
"7",2020-06-06,"PR",6
"7",2020-06-06,"RJ",95
"7",2020-06-06,"RN",18
"7",2020-06-06,"RO",5
"7",2020-06-06,"RR",6
"7",2020-06-06,"RS",7
"7",2020-06-06,"SC",7
"7",2020-06-06,"SE",2
"7",2020-06-06,"SP",197
"7",2020-06-06,"TO",10
"7",2020-06-07,"AC",3
"7",2020-06-07,"AL",7
"7",2020-06-07,"AM",16
"7",2020-06-07,"BA",38
"7",2020-06-07,"CE",53
"7",2020-06-07,"DF",10
"7",2020-06-07,"ES",18
"7",2020-06-07,"GO",8
"7",2020-06-07,"MA",21
"7",2020-06-07,"MG",19
"7",2020-06-07,"MS",2
"7",2020-06-07,"MT",7
"7",2020-06-07,"PA",39
"7",2020-06-07,"PB",12
"7",2020-06-07,"PE",24
"7",2020-06-07,"PI",3
"7",2020-06-07,"PR",6
"7",2020-06-07,"RJ",67
"7",2020-06-07,"RN",17
"7",2020-06-07,"RO",7
"7",2020-06-07,"RR",5
"7",2020-06-07,"RS",5
"7",2020-06-07,"SC",3
"7",2020-06-07,"SE",6
"7",2020-06-07,"SP",201
"7",2020-06-07,"TO",6
"7",2020-06-08,"AC",5
"7",2020-06-08,"AL",10
"7",2020-06-08,"AM",12
"7",2020-06-08,"AP",4
"7",2020-06-08,"BA",36
"7",2020-06-08,"CE",58
"7",2020-06-08,"DF",6
"7",2020-06-08,"ES",15
"7",2020-06-08,"GO",5
"7",2020-06-08,"MA",22
"7",2020-06-08,"MG",12
"7",2020-06-08,"MT",3
"7",2020-06-08,"PA",43
"7",2020-06-08,"PB",19
"7",2020-06-08,"PE",32
"7",2020-06-08,"PI",9
"7",2020-06-08,"PR",15
"7",2020-06-08,"RJ",63
"7",2020-06-08,"RN",15
"7",2020-06-08,"RO",3
"7",2020-06-08,"RR",8
"7",2020-06-08,"RS",11
"7",2020-06-08,"SC",1
"7",2020-06-08,"SE",5
"7",2020-06-08,"SP",223
"7",2020-06-08,"TO",5
"7",2020-06-09,"AC",9
"7",2020-06-09,"AL",12
"7",2020-06-09,"AM",21
"7",2020-06-09,"AP",1
"7",2020-06-09,"BA",35
"7",2020-06-09,"CE",64
"7",2020-06-09,"DF",13
"7",2020-06-09,"ES",14
"7",2020-06-09,"GO",6
"7",2020-06-09,"MA",15
"7",2020-06-09,"MG",27
"7",2020-06-09,"MS",1
"7",2020-06-09,"MT",4
"7",2020-06-09,"PA",48
"7",2020-06-09,"PB",18
"7",2020-06-09,"PE",26
"7",2020-06-09,"PI",9
"7",2020-06-09,"PR",15
"7",2020-06-09,"RJ",70
"7",2020-06-09,"RN",15
"7",2020-06-09,"RO",6
"7",2020-06-09,"RR",9
"7",2020-06-09,"RS",10
"7",2020-06-09,"SC",8
"7",2020-06-09,"SE",1
"7",2020-06-09,"SP",188
"7",2020-06-09,"TO",5
"7",2020-06-10,"AC",5
"7",2020-06-10,"AL",14
"7",2020-06-10,"AM",16
"7",2020-06-10,"AP",2
"7",2020-06-10,"BA",38
"7",2020-06-10,"CE",50
"7",2020-06-10,"DF",16
"7",2020-06-10,"ES",8
"7",2020-06-10,"GO",13
"7",2020-06-10,"MA",9
"7",2020-06-10,"MG",21
"7",2020-06-10,"MT",4
"7",2020-06-10,"PA",43
"7",2020-06-10,"PB",16
"7",2020-06-10,"PE",37
"7",2020-06-10,"PI",7
"7",2020-06-10,"PR",14
"7",2020-06-10,"RJ",67
"7",2020-06-10,"RN",15
"7",2020-06-10,"RO",4
"7",2020-06-10,"RR",3
"7",2020-06-10,"RS",13
"7",2020-06-10,"SC",2
"7",2020-06-10,"SE",4
"7",2020-06-10,"SP",193
"7",2020-06-10,"TO",5
"7",2020-06-11,"AC",2
"7",2020-06-11,"AL",10
"7",2020-06-11,"AM",11
"7",2020-06-11,"AP",2
"7",2020-06-11,"BA",29
"7",2020-06-11,"CE",46
"7",2020-06-11,"DF",12
"7",2020-06-11,"ES",21
"7",2020-06-11,"GO",8
"7",2020-06-11,"MA",12
"7",2020-06-11,"MG",13
"7",2020-06-11,"MS",2
"7",2020-06-11,"MT",4
"7",2020-06-11,"PA",28
"7",2020-06-11,"PB",20
"7",2020-06-11,"PE",29
"7",2020-06-11,"PI",4
"7",2020-06-11,"PR",12
"7",2020-06-11,"RJ",65
"7",2020-06-11,"RN",13
"7",2020-06-11,"RO",8
"7",2020-06-11,"RR",8
"7",2020-06-11,"RS",9
"7",2020-06-11,"SC",6
"7",2020-06-11,"SE",4
"7",2020-06-11,"SP",226
"7",2020-06-11,"TO",3
"7",2020-06-12,"AC",3
"7",2020-06-12,"AL",9
"7",2020-06-12,"AM",10
"7",2020-06-12,"BA",30
"7",2020-06-12,"CE",49
"7",2020-06-12,"DF",15
"7",2020-06-12,"ES",18
"7",2020-06-12,"GO",16
"7",2020-06-12,"MA",23
"7",2020-06-12,"MG",29
"7",2020-06-12,"MS",2
"7",2020-06-12,"MT",8
"7",2020-06-12,"PA",34
"7",2020-06-12,"PB",17
"7",2020-06-12,"PE",24
"7",2020-06-12,"PI",2
"7",2020-06-12,"PR",13
"7",2020-06-12,"RJ",59
"7",2020-06-12,"RN",19
"7",2020-06-12,"RO",3
"7",2020-06-12,"RR",7
"7",2020-06-12,"RS",11
"7",2020-06-12,"SC",5
"7",2020-06-12,"SE",8
"7",2020-06-12,"SP",200
"7",2020-06-12,"TO",3
"7",2020-06-13,"AC",2
"7",2020-06-13,"AL",8
"7",2020-06-13,"AM",8
"7",2020-06-13,"AP",1
"7",2020-06-13,"BA",30
"7",2020-06-13,"CE",52
"7",2020-06-13,"DF",20
"7",2020-06-13,"ES",12
"7",2020-06-13,"GO",13
"7",2020-06-13,"MA",17
"7",2020-06-13,"MG",30
"7",2020-06-13,"MS",2
"7",2020-06-13,"MT",5
"7",2020-06-13,"PA",33
"7",2020-06-13,"PB",13
"7",2020-06-13,"PE",29
"7",2020-06-13,"PI",6
"7",2020-06-13,"PR",17
"7",2020-06-13,"RJ",52
"7",2020-06-13,"RN",15
"7",2020-06-13,"RO",6
"7",2020-06-13,"RR",12
"7",2020-06-13,"RS",16
"7",2020-06-13,"SC",6
"7",2020-06-13,"SE",7
"7",2020-06-13,"SP",215
"7",2020-06-13,"TO",5
"7",2020-06-14,"",1
"7",2020-06-14,"AC",1
"7",2020-06-14,"AL",6
"7",2020-06-14,"AM",16
"7",2020-06-14,"AP",2
"7",2020-06-14,"BA",29
"7",2020-06-14,"CE",44
"7",2020-06-14,"DF",11
"7",2020-06-14,"ES",13
"7",2020-06-14,"GO",10
"7",2020-06-14,"MA",11
"7",2020-06-14,"MG",24
"7",2020-06-14,"MS",3
"7",2020-06-14,"MT",6
"7",2020-06-14,"PA",37
